college_code,college_name,place,district,branch_code,branch,category,gender,cutoff_rank
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,92444
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,127500
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,128978
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,147511
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,153213
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,111532
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,113242
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,71850
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,73949
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,172652
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,172678
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,178490
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,179072
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,BOYS,149119
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,149119
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,BOYS,148415
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,GIRLS,159025
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,97913
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,GIRLS,97913
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,BOYS,128243
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,GIRLS,128243
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,BOYS,104422
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,GIRLS,104422
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,BOYS,107187
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,GIRLS,108348
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,97913
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,GIRLS,97913
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,167578
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,167578
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,BOYS,179297
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,GIRLS,179531
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,BOYS,124765
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,142652
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_B,BOYS,149501
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_B,GIRLS,149501
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,40729
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,GIRLS,117966
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_D,BOYS,114679
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_D,GIRLS,135026
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_E,BOYS,161182
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_E,GIRLS,161182
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,BOYS,110568
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,GIRLS,118306
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,40729
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,GIRLS,59009
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,170949
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,GIRLS,170949
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,BOYS,180332
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,GIRLS,180332
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,BOYS,158887
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,158887
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,BOYS,137904
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,GIRLS,137904
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,GIRLS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,BOYS,128686
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,GIRLS,128686
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,BOYS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,GIRLS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,BOYS,131470
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,GIRLS,139905
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,GIRLS,94906
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,171456
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,171456
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,BOYS,169471
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,GIRLS,172156
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_A,BOYS,129301
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_A,GIRLS,159711
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_B,BOYS,140654
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_B,GIRLS,143708
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_C,BOYS,67362
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_C,GIRLS,67362
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_D,BOYS,114927
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_D,GIRLS,124158
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_E,BOYS,129166
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,BC_E,GIRLS,129166
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,EWS,BOYS,125969
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,EWS,GIRLS,125969
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,OC,BOYS,67362
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,OC,GIRLS,67362
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,SC,BOYS,170706
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,SC,GIRLS,174800
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,ST,BOYS,166578
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,CIVIL ENGINEERING,ST,GIRLS,168133
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,BOYS,98273
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,GIRLS,120207
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_B,BOYS,84673
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_B,GIRLS,92500
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,57132
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,GIRLS,58589
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_D,BOYS,82627
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_D,GIRLS,82627
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_E,BOYS,133212
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_E,GIRLS,133212
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),EWS,BOYS,60377
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),EWS,GIRLS,60377
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,57132
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,GIRLS,58589
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,132987
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,GIRLS,164465
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),ST,BOYS,166236
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),ST,GIRLS,167338
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,BOYS,106349
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,142534
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_B,BOYS,77011
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_B,GIRLS,89700
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,53261
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,GIRLS,53261
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_D,BOYS,77706
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_D,GIRLS,79356
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_E,BOYS,118755
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_E,GIRLS,118755
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),EWS,BOYS,61377
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),EWS,GIRLS,61377
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,53261
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,GIRLS,53261
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,148457
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,163425
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),ST,BOYS,167443
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),ST,GIRLS,168235
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,BOYS,105650
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,129499
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,BOYS,78760
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,GIRLS,78911
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,161690
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,161690
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,70741
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,70741
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,96826
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,154085
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,57954
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,57954
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,49031
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,49303
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,147513
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,152255
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,166106
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,178431
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,BOYS,124812
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,134949
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,BOYS,86278
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,GIRLS,89429
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,77531
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,GIRLS,77531
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,BOYS,79341
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,GIRLS,82177
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,BOYS,121159
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,GIRLS,161163
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,BOYS,65367
